safra;dia;folha;nitro;lado;poda;bloco;sever
2;84;1282;160;1;1;II;NA
2;0;1283;160;1;1;II;0
2;14;1283;160;1;1;II;0
2;21;1283;160;1;1;II;0
2;28;1283;160;1;1;II;0.06
2;35;1283;160;1;1;II;0.07
2;42;1283;160;1;1;II;0.08
2;49;1283;160;1;1;II;1.4
2;56;1283;160;1;1;II;NA
2;63;1283;160;1;1;II;NA
2;70;1283;160;1;1;II;NA
2;77;1283;160;1;1;II;NA
2;84;1283;160;1;1;II;NA
2;0;1284;160;1;1;II;0
2;14;1284;160;1;1;II;0
2;21;1284;160;1;1;II;0
2;28;1284;160;1;1;II;0.04
2;35;1284;160;1;1;II;0.08
2;42;1284;160;1;1;II;0.09
2;49;1284;160;1;1;II;1.6
2;56;1284;160;1;1;II;NA
2;63;1284;160;1;1;II;NA
2;70;1284;160;1;1;II;NA
2;77;1284;160;1;1;II;NA
2;84;1284;160;1;1;II;NA
2;0;1285;160;1;1;II;0
2;14;1285;160;1;1;II;0
2;21;1285;160;1;1;II;0
2;28;1285;160;1;1;II;0.09
2;35;1285;160;1;1;II;0.09
2;42;1285;160;1;1;II;0.09
2;49;1285;160;1;1;II;1.5
2;56;1285;160;1;1;II;NA
2;63;1285;160;1;1;II;NA
2;70;1285;160;1;1;II;NA
2;77;1285;160;1;1;II;NA
2;84;1285;160;1;1;II;NA
2;0;1286;160;1;1;II;0
2;14;1286;160;1;1;II;0
2;21;1286;160;1;1;II;0
2;28;1286;160;1;1;II;0
2;35;1286;160;1;1;II;0.11
2;42;1286;160;1;1;II;0.11
2;49;1286;160;1;1;II;0.09
2;56;1286;160;1;1;II;NA
2;63;1286;160;1;1;II;NA
2;70;1286;160;1;1;II;NA
2;77;1286;160;1;1;II;NA
2;84;1286;160;1;1;II;NA
2;0;1287;160;1;1;II;0
2;14;1287;160;1;1;II;0
2;21;1287;160;1;1;II;0
2;28;1287;160;1;1;II;0
2;35;1287;160;1;1;II;0
2;42;1287;160;1;1;II;0
2;49;1287;160;1;1;II;1
2;56;1287;160;1;1;II;NA
2;63;1287;160;1;1;II;NA
2;70;1287;160;1;1;II;NA
2;77;1287;160;1;1;II;NA
2;84;1287;160;1;1;II;NA
2;0;1288;160;1;1;II;0
2;14;1288;160;1;1;II;0
2;21;1288;160;1;1;II;0
2;28;1288;160;1;1;II;0
2;35;1288;160;1;1;II;0.05
2;42;1288;160;1;1;II;0.05
2;49;1288;160;1;1;II;1.2
2;56;1288;160;1;1;II;NA
2;63;1288;160;1;1;II;NA
2;70;1288;160;1;1;II;NA
2;77;1288;160;1;1;II;NA
2;84;1288;160;1;1;II;NA
2;0;1289;160;1;1;II;0
2;14;1289;160;1;1;II;0
2;21;1289;160;1;1;II;0
2;28;1289;160;1;1;II;0
2;35;1289;160;1;1;II;0.05
2;42;1289;160;1;1;II;0.05
2;49;1289;160;1;1;II;0.09
2;56;1289;160;1;1;II;1.2
2;63;1289;160;1;1;II;NA
2;70;1289;160;1;1;II;NA
2;77;1289;160;1;1;II;NA
2;84;1289;160;1;1;II;NA
2;0;1290;160;1;1;II;0
2;14;1290;160;1;1;II;0
2;21;1290;160;1;1;II;0
2;28;1290;160;1;1;II;0
2;35;1290;160;1;1;II;0
2;42;1290;160;1;1;II;0.06
2;49;1290;160;1;1;II;0.08
2;56;1290;160;1;1;II;1.3
2;63;1290;160;1;1;II;NA
2;70;1290;160;1;1;II;NA
2;77;1290;160;1;1;II;NA
2;84;1290;160;1;1;II;NA
2;0;1291;160;2;1;II;0
2;14;1291;160;2;1;II;NA
2;21;1291;160;2;1;II;NA
2;28;1291;160;2;1;II;NA
2;35;1291;160;2;1;II;NA
2;42;1291;160;2;1;II;NA
2;49;1291;160;2;1;II;NA
2;56;1291;160;2;1;II;NA
2;63;1291;160;2;1;II;NA
2;70;1291;160;2;1;II;NA
2;77;1291;160;2;1;II;NA
2;84;1291;160;2;1;II;NA
2;0;1292;160;2;1;II;0
2;14;1292;160;2;1;II;0
2;21;1292;160;2;1;II;0
2;28;1292;160;2;1;II;0
2;35;1292;160;2;1;II;0
2;42;1292;160;2;1;II;0.05
2;49;1292;160;2;1;II;0.09
2;56;1292;160;2;1;II;NA
2;63;1292;160;2;1;II;NA
2;70;1292;160;2;1;II;NA
2;77;1292;160;2;1;II;NA
2;84;1292;160;2;1;II;NA
2;0;1293;160;2;1;II;0
2;14;1293;160;2;1;II;NA
2;21;1293;160;2;1;II;NA
2;28;1293;160;2;1;II;NA
2;35;1293;160;2;1;II;NA
2;42;1293;160;2;1;II;NA
2;49;1293;160;2;1;II;NA
2;56;1293;160;2;1;II;NA
2;63;1293;160;2;1;II;NA
2;70;1293;160;2;1;II;NA
2;77;1293;160;2;1;II;NA
2;84;1293;160;2;1;II;NA
2;0;1294;160;2;1;II;0
2;14;1294;160;2;1;II;0
2;21;1294;160;2;1;II;0
2;28;1294;160;2;1;II;0.02
2;35;1294;160;2;1;II;0.06
2;42;1294;160;2;1;II;NA
2;49;1294;160;2;1;II;NA
2;56;1294;160;2;1;II;NA
2;63;1294;160;2;1;II;NA
2;70;1294;160;2;1;II;NA
2;77;1294;160;2;1;II;NA
2;84;1294;160;2;1;II;NA
2;0;1295;160;2;1;II;0
2;14;1295;160;2;1;II;NA
2;21;1295;160;2;1;II;NA
2;28;1295;160;2;1;II;NA
2;35;1295;160;2;1;II;NA
2;42;1295;160;2;1;II;NA
2;49;1295;160;2;1;II;NA
2;56;1295;160;2;1;II;NA
2;63;1295;160;2;1;II;NA
2;70;1295;160;2;1;II;NA
2;77;1295;160;2;1;II;NA
2;84;1295;160;2;1;II;NA
2;0;1296;160;2;1;II;0
2;14;1296;160;2;1;II;0
2;21;1296;160;2;1;II;0
2;28;1296;160;2;1;II;0
2;35;1296;160;2;1;II;0
2;42;1296;160;2;1;II;0.05
2;49;1296;160;2;1;II;0.07
2;56;1296;160;2;1;II;NA
2;63;1296;160;2;1;II;NA
2;70;1296;160;2;1;II;NA
2;77;1296;160;2;1;II;NA
2;84;1296;160;2;1;II;NA
2;0;1297;160;2;1;II;0
2;14;1297;160;2;1;II;NA
2;21;1297;160;2;1;II;NA
2;28;1297;160;2;1;II;NA
2;35;1297;160;2;1;II;NA
2;42;1297;160;2;1;II;NA
2;49;1297;160;2;1;II;NA
2;56;1297;160;2;1;II;NA
2;63;1297;160;2;1;II;NA
2;70;1297;160;2;1;II;NA
2;77;1297;160;2;1;II;NA
2;84;1297;160;2;1;II;NA
2;0;1298;160;2;1;II;0
2;14;1298;160;2;1;II;0
2;21;1298;160;2;1;II;0
2;28;1298;160;2;1;II;0
2;35;1298;160;2;1;II;0
2;42;1298;160;2;1;II;0.05
2;49;1298;160;2;1;II;0.06
2;56;1298;160;2;1;II;1.2
2;63;1298;160;2;1;II;NA
2;70;1298;160;2;1;II;NA
2;77;1298;160;2;1;II;NA
2;84;1298;160;2;1;II;NA
2;0;1299;160;2;1;II;0
2;14;1299;160;2;1;II;0
2;21;1299;160;2;1;II;0.03
2;28;1299;160;2;1;II;0.03
2;35;1299;160;2;1;II;0.06
2;42;1299;160;2;1;II;0.06
2;49;1299;160;2;1;II;NA
2;56;1299;160;2;1;II;NA
2;63;1299;160;2;1;II;NA
2;70;1299;160;2;1;II;NA
2;77;1299;160;2;1;II;NA
2;84;1299;160;2;1;II;NA
2;0;1300;160;2;1;II;0
2;14;1300;160;2;1;II;0
2;21;1300;160;2;1;II;0
2;28;1300;160;2;1;II;0
2;35;1300;160;2;1;II;0
2;42;1300;160;2;1;II;0.07
2;49;1300;160;2;1;II;1.2
2;56;1300;160;2;1;II;NA
2;63;1300;160;2;1;II;NA
2;70;1300;160;2;1;II;NA
2;77;1300;160;2;1;II;NA
2;84;1300;160;2;1;II;NA
2;0;1301;160;1;2;II;0
2;14;1301;160;1;2;II;0
2;21;1301;160;1;2;II;0
2;28;1301;160;1;2;II;0
2;35;1301;160;1;2;II;0.1
2;42;1301;160;1;2;II;0.1
2;49;1301;160;1;2;II;0.09
2;56;1301;160;1;2;II;NA
2;63;1301;160;1;2;II;NA
2;70;1301;160;1;2;II;NA
2;77;1301;160;1;2;II;NA
2;84;1301;160;1;2;II;NA
2;0;1302;160;1;2;II;0
2;14;1302;160;1;2;II;0
2;21;1302;160;1;2;II;0
2;28;1302;160;1;2;II;0.04
2;35;1302;160;1;2;II;0.08
2;42;1302;160;1;2;II;0.08
2;49;1302;160;1;2;II;NA
2;56;1302;160;1;2;II;NA
2;63;1302;160;1;2;II;NA
2;70;1302;160;1;2;II;NA
2;77;1302;160;1;2;II;NA
2;84;1302;160;1;2;II;NA
2;0;1303;160;1;2;II;0
2;14;1303;160;1;2;II;0
2;21;1303;160;1;2;II;0
2;28;1303;160;1;2;II;0
2;35;1303;160;1;2;II;0.07
2;42;1303;160;1;2;II;NA
2;49;1303;160;1;2;II;NA
2;56;1303;160;1;2;II;NA
2;63;1303;160;1;2;II;NA
2;70;1303;160;1;2;II;NA
2;77;1303;160;1;2;II;NA
2;84;1303;160;1;2;II;NA
2;0;1304;160;1;2;II;0
2;14;1304;160;1;2;II;0
2;21;1304;160;1;2;II;0
2;28;1304;160;1;2;II;0
2;35;1304;160;1;2;II;0.08
2;42;1304;160;1;2;II;0.08
2;49;1304;160;1;2;II;NA
2;56;1304;160;1;2;II;NA
2;63;1304;160;1;2;II;NA
2;70;1304;160;1;2;II;NA
2;77;1304;160;1;2;II;NA
2;84;1304;160;1;2;II;NA
2;0;1305;160;1;2;II;0
2;14;1305;160;1;2;II;0
2;21;1305;160;1;2;II;0
2;28;1305;160;1;2;II;0.04
2;35;1305;160;1;2;II;0.09
2;42;1305;160;1;2;II;NA
2;49;1305;160;1;2;II;NA
2;56;1305;160;1;2;II;NA
2;63;1305;160;1;2;II;NA
2;70;1305;160;1;2;II;NA
2;77;1305;160;1;2;II;NA
2;84;1305;160;1;2;II;NA
2;0;1306;160;1;2;II;0
2;14;1306;160;1;2;II;0
2;21;1306;160;1;2;II;0
2;28;1306;160;1;2;II;0.06
2;35;1306;160;1;2;II;0.06
2;42;1306;160;1;2;II;NA
2;49;1306;160;1;2;II;NA
2;56;1306;160;1;2;II;NA
2;63;1306;160;1;2;II;NA
2;70;1306;160;1;2;II;NA
2;77;1306;160;1;2;II;NA
2;84;1306;160;1;2;II;NA
2;0;1307;160;1;2;II;0
2;14;1307;160;1;2;II;0
2;21;1307;160;1;2;II;0
2;28;1307;160;1;2;II;0
2;35;1307;160;1;2;II;0.07
2;42;1307;160;1;2;II;0.07
2;49;1307;160;1;2;II;NA
2;56;1307;160;1;2;II;NA
2;63;1307;160;1;2;II;NA
2;70;1307;160;1;2;II;NA
2;77;1307;160;1;2;II;NA
2;84;1307;160;1;2;II;NA
2;0;1308;160;1;2;II;0
2;14;1308;160;1;2;II;0
2;21;1308;160;1;2;II;0
2;28;1308;160;1;2;II;0
2;35;1308;160;1;2;II;0.08
2;42;1308;160;1;2;II;0.08
2;49;1308;160;1;2;II;NA
2;56;1308;160;1;2;II;NA
2;63;1308;160;1;2;II;NA
2;70;1308;160;1;2;II;NA
2;77;1308;160;1;2;II;NA
2;84;1308;160;1;2;II;NA
2;0;1309;160;1;2;II;0
2;14;1309;160;1;2;II;0
2;21;1309;160;1;2;II;0
2;28;1309;160;1;2;II;0
2;35;1309;160;1;2;II;0.07
2;42;1309;160;1;2;II;0.07
2;49;1309;160;1;2;II;0.09
2;56;1309;160;1;2;II;NA
2;63;1309;160;1;2;II;NA
2;70;1309;160;1;2;II;NA
2;77;1309;160;1;2;II;NA
2;84;1309;160;1;2;II;NA
2;0;1310;160;1;2;II;0
2;14;1310;160;1;2;II;0
2;21;1310;160;1;2;II;0
2;28;1310;160;1;2;II;0
2;35;1310;160;1;2;II;0.09
2;42;1310;160;1;2;II;0.09
2;49;1310;160;1;2;II;0.09
2;56;1310;160;1;2;II;NA
2;63;1310;160;1;2;II;NA
2;70;1310;160;1;2;II;NA
2;77;1310;160;1;2;II;NA
2;84;1310;160;1;2;II;NA
2;0;1311;160;2;2;II;0
2;14;1311;160;2;2;II;0
2;21;1311;160;2;2;II;0
2;28;1311;160;2;2;II;0
2;35;1311;160;2;2;II;0
2;42;1311;160;2;2;II;0.05
2;49;1311;160;2;2;II;0.08
2;56;1311;160;2;2;II;1.4
2;63;1311;160;2;2;II;NA
2;70;1311;160;2;2;II;NA
2;77;1311;160;2;2;II;NA
2;84;1311;160;2;2;II;NA
2;0;1312;160;2;2;II;0
2;14;1312;160;2;2;II;0
2;21;1312;160;2;2;II;0
2;28;1312;160;2;2;II;0
2;35;1312;160;2;2;II;0
2;42;1312;160;2;2;II;0
2;49;1312;160;2;2;II;0.06
2;56;1312;160;2;2;II;1
2;63;1312;160;2;2;II;NA
2;70;1312;160;2;2;II;NA
2;77;1312;160;2;2;II;NA
2;84;1312;160;2;2;II;NA
2;0;1313;160;2;2;II;0
2;14;1313;160;2;2;II;0
2;21;1313;160;2;2;II;0
2;28;1313;160;2;2;II;0
2;35;1313;160;2;2;II;0
2;42;1313;160;2;2;II;0
2;49;1313;160;2;2;II;0.05
2;56;1313;160;2;2;II;1.3
2;63;1313;160;2;2;II;NA
2;70;1313;160;2;2;II;NA
2;77;1313;160;2;2;II;NA
2;84;1313;160;2;2;II;NA
2;0;1314;160;2;2;II;0
2;14;1314;160;2;2;II;0
2;21;1314;160;2;2;II;0
2;28;1314;160;2;2;II;0
2;35;1314;160;2;2;II;0
2;42;1314;160;2;2;II;0
2;49;1314;160;2;2;II;0.05
2;56;1314;160;2;2;II;1.2
2;63;1314;160;2;2;II;NA
2;70;1314;160;2;2;II;NA
2;77;1314;160;2;2;II;NA
2;84;1314;160;2;2;II;NA
2;0;1315;160;2;2;II;0
2;14;1315;160;2;2;II;0
2;21;1315;160;2;2;II;0
2;28;1315;160;2;2;II;0
2;35;1315;160;2;2;II;0
2;42;1315;160;2;2;II;0
2;49;1315;160;2;2;II;0.06
2;56;1315;160;2;2;II;1
2;63;1315;160;2;2;II;NA
2;70;1315;160;2;2;II;NA
2;77;1315;160;2;2;II;NA
2;84;1315;160;2;2;II;NA
2;0;1316;160;2;2;II;0
2;14;1316;160;2;2;II;0
2;21;1316;160;2;2;II;0
2;28;1316;160;2;2;II;0
2;35;1316;160;2;2;II;0
2;42;1316;160;2;2;II;0
2;49;1316;160;2;2;II;0.08
2;56;1316;160;2;2;II;NA
2;63;1316;160;2;2;II;NA
2;70;1316;160;2;2;II;NA
2;77;1316;160;2;2;II;NA
2;84;1316;160;2;2;II;NA
2;0;1317;160;2;2;II;0
2;14;1317;160;2;2;II;0
2;21;1317;160;2;2;II;0
2;28;1317;160;2;2;II;0
2;35;1317;160;2;2;II;0.06
2;42;1317;160;2;2;II;0.06
2;49;1317;160;2;2;II;0.07
2;56;1317;160;2;2;II;1.5
2;63;1317;160;2;2;II;NA
2;70;1317;160;2;2;II;NA
2;77;1317;160;2;2;II;NA
2;84;1317;160;2;2;II;NA
2;0;1318;160;2;2;II;0
2;14;1318;160;2;2;II;0
2;21;1318;160;2;2;II;0
2;28;1318;160;2;2;II;0
2;35;1318;160;2;2;II;0.06
2;42;1318;160;2;2;II;0.06
2;49;1318;160;2;2;II;0.07
2;56;1318;160;2;2;II;1.2
2;63;1318;160;2;2;II;NA
2;70;1318;160;2;2;II;NA
2;77;1318;160;2;2;II;NA
2;84;1318;160;2;2;II;NA
2;0;1319;160;2;2;II;0
2;14;1319;160;2;2;II;0
2;21;1319;160;2;2;II;0
2;28;1319;160;2;2;II;0
2;35;1319;160;2;2;II;0
2;42;1319;160;2;2;II;0.06
2;49;1319;160;2;2;II;0.08
2;56;1319;160;2;2;II;1.2
2;63;1319;160;2;2;II;5.5
2;70;1319;160;2;2;II;NA
2;77;1319;160;2;2;II;NA
2;84;1319;160;2;2;II;NA
2;0;1320;160;2;2;II;0
2;14;1320;160;2;2;II;0
2;21;1320;160;2;2;II;0
2;28;1320;160;2;2;II;0
2;35;1320;160;2;2;II;0
2;42;1320;160;2;2;II;0.05
2;49;1320;160;2;2;II;0.07
2;56;1320;160;2;2;II;1.1
2;63;1320;160;2;2;II;NA
2;70;1320;160;2;2;II;NA
2;77;1320;160;2;2;II;NA
2;84;1320;160;2;2;II;NA
2;0;1321;200;1;1;II;0
2;14;1321;200;1;1;II;NA
2;21;1321;200;1;1;II;NA
2;28;1321;200;1;1;II;NA
2;35;1321;200;1;1;II;NA
2;42;1321;200;1;1;II;NA
2;49;1321;200;1;1;II;NA
2;56;1321;200;1;1;II;NA
2;63;1321;200;1;1;II;NA
2;70;1321;200;1;1;II;NA
2;77;1321;200;1;1;II;NA
2;84;1321;200;1;1;II;NA
2;0;1322;200;1;1;II;0
2;14;1322;200;1;1;II;0
2;21;1322;200;1;1;II;0
2;28;1322;200;1;1;II;0
2;35;1322;200;1;1;II;0
2;42;1322;200;1;1;II;0.05
2;49;1322;200;1;1;II;0.07
2;56;1322;200;1;1;II;NA
2;63;1322;200;1;1;II;NA
2;70;1322;200;1;1;II;NA
2;77;1322;200;1;1;II;NA
2;84;1322;200;1;1;II;NA
2;0;1323;200;1;1;II;0
2;14;1323;200;1;1;II;0
2;21;1323;200;1;1;II;0
2;28;1323;200;1;1;II;0
2;35;1323;200;1;1;II;0.05
2;42;1323;200;1;1;II;0.05
2;49;1323;200;1;1;II;0.09
2;56;1323;200;1;1;II;NA
2;63;1323;200;1;1;II;NA
2;70;1323;200;1;1;II;NA
2;77;1323;200;1;1;II;NA
2;84;1323;200;1;1;II;NA
2;0;1324;200;1;1;II;0
2;14;1324;200;1;1;II;0
2;21;1324;200;1;1;II;0
2;28;1324;200;1;1;II;0
2;35;1324;200;1;1;II;0
2;42;1324;200;1;1;II;0.05
2;49;1324;200;1;1;II;0.08
2;56;1324;200;1;1;II;NA
2;63;1324;200;1;1;II;NA
2;70;1324;200;1;1;II;NA
2;77;1324;200;1;1;II;NA
2;84;1324;200;1;1;II;NA
2;0;1325;200;1;1;II;0
2;14;1325;200;1;1;II;0
2;21;1325;200;1;1;II;0
2;28;1325;200;1;1;II;0
2;35;1325;200;1;1;II;0
2;42;1325;200;1;1;II;0.05
2;49;1325;200;1;1;II;0.07
2;56;1325;200;1;1;II;NA
2;63;1325;200;1;1;II;NA
2;70;1325;200;1;1;II;NA
2;77;1325;200;1;1;II;NA
2;84;1325;200;1;1;II;NA
2;0;1326;200;1;1;II;0
2;14;1326;200;1;1;II;NA
2;21;1326;200;1;1;II;NA
2;28;1326;200;1;1;II;NA
2;35;1326;200;1;1;II;NA
2;42;1326;200;1;1;II;NA
2;49;1326;200;1;1;II;NA
2;56;1326;200;1;1;II;NA
2;63;1326;200;1;1;II;NA
2;70;1326;200;1;1;II;NA
2;77;1326;200;1;1;II;NA
2;84;1326;200;1;1;II;NA
2;0;1327;200;1;1;II;0
2;14;1327;200;1;1;II;0
2;21;1327;200;1;1;II;0
2;28;1327;200;1;1;II;0
2;35;1327;200;1;1;II;0
2;42;1327;200;1;1;II;0.06
2;49;1327;200;1;1;II;0.06
2;56;1327;200;1;1;II;1.8
2;63;1327;200;1;1;II;NA
2;70;1327;200;1;1;II;NA
2;77;1327;200;1;1;II;NA
2;84;1327;200;1;1;II;NA
2;0;1328;200;1;1;II;0
2;14;1328;200;1;1;II;0
2;21;1328;200;1;1;II;0
2;28;1328;200;1;1;II;0
2;35;1328;200;1;1;II;0.05
2;42;1328;200;1;1;II;0.05
2;49;1328;200;1;1;II;NA
2;56;1328;200;1;1;II;NA
2;63;1328;200;1;1;II;NA
2;70;1328;200;1;1;II;NA
2;77;1328;200;1;1;II;NA
2;84;1328;200;1;1;II;NA
2;0;1329;200;1;1;II;0
2;14;1329;200;1;1;II;0
2;21;1329;200;1;1;II;0
2;28;1329;200;1;1;II;0
2;35;1329;200;1;1;II;0
2;42;1329;200;1;1;II;0.06
2;49;1329;200;1;1;II;NA
2;56;1329;200;1;1;II;NA
2;63;1329;200;1;1;II;NA
2;70;1329;200;1;1;II;NA
2;77;1329;200;1;1;II;NA
2;84;1329;200;1;1;II;NA
2;0;1330;200;1;1;II;0
2;14;1330;200;1;1;II;0
2;21;1330;200;1;1;II;0
2;28;1330;200;1;1;II;0
2;35;1330;200;1;1;II;0
2;42;1330;200;1;1;II;0
2;49;1330;200;1;1;II;0.07
2;56;1330;200;1;1;II;1.2
2;63;1330;200;1;1;II;NA
2;70;1330;200;1;1;II;NA
2;77;1330;200;1;1;II;NA
2;84;1330;200;1;1;II;NA
2;0;1331;200;2;1;II;0
2;14;1331;200;2;1;II;0
2;21;1331;200;2;1;II;0
2;28;1331;200;2;1;II;0.02
2;35;1331;200;2;1;II;0.06
2;42;1331;200;2;1;II;0.06
2;49;1331;200;2;1;II;NA
2;56;1331;200;2;1;II;NA
2;63;1331;200;2;1;II;NA
2;70;1331;200;2;1;II;NA
2;77;1331;200;2;1;II;NA
2;84;1331;200;2;1;II;NA
2;0;1332;200;2;1;II;0
2;14;1332;200;2;1;II;NA
2;21;1332;200;2;1;II;NA
2;28;1332;200;2;1;II;NA
2;35;1332;200;2;1;II;NA
2;42;1332;200;2;1;II;NA
2;49;1332;200;2;1;II;NA
2;56;1332;200;2;1;II;NA
2;63;1332;200;2;1;II;NA
2;70;1332;200;2;1;II;NA
2;77;1332;200;2;1;II;NA
2;84;1332;200;2;1;II;NA
2;0;1333;200;2;1;II;0
2;14;1333;200;2;1;II;0
2;21;1333;200;2;1;II;0
2;28;1333;200;2;1;II;0
2;35;1333;200;2;1;II;0.08
2;42;1333;200;2;1;II;0.08
2;49;1333;200;2;1;II;0.08
2;56;1333;200;2;1;II;1.8
2;63;1333;200;2;1;II;NA
2;70;1333;200;2;1;II;NA
2;77;1333;200;2;1;II;NA
2;84;1333;200;2;1;II;NA
2;0;1334;200;2;1;II;0
2;14;1334;200;2;1;II;0
2;21;1334;200;2;1;II;0
2;28;1334;200;2;1;II;0
2;35;1334;200;2;1;II;0
2;42;1334;200;2;1;II;0.05
2;49;1334;200;2;1;II;0.09
2;56;1334;200;2;1;II;1
2;63;1334;200;2;1;II;NA
2;70;1334;200;2;1;II;NA
2;77;1334;200;2;1;II;NA
2;84;1334;200;2;1;II;NA
2;0;1335;200;2;1;II;0
2;14;1335;200;2;1;II;NA
2;21;1335;200;2;1;II;NA
2;28;1335;200;2;1;II;NA
2;35;1335;200;2;1;II;NA
2;42;1335;200;2;1;II;NA
2;49;1335;200;2;1;II;NA
2;56;1335;200;2;1;II;NA
2;63;1335;200;2;1;II;NA
2;70;1335;200;2;1;II;NA
2;77;1335;200;2;1;II;NA
2;84;1335;200;2;1;II;NA
2;0;1336;200;2;1;II;0
2;14;1336;200;2;1;II;0
2;21;1336;200;2;1;II;0
2;28;1336;200;2;1;II;0
2;35;1336;200;2;1;II;0.07
2;42;1336;200;2;1;II;0.07
2;49;1336;200;2;1;II;0.1
2;56;1336;200;2;1;II;1.5
2;63;1336;200;2;1;II;NA
2;70;1336;200;2;1;II;NA
2;77;1336;200;2;1;II;NA
2;84;1336;200;2;1;II;NA
2;0;1337;200;2;1;II;0
2;14;1337;200;2;1;II;0
2;21;1337;200;2;1;II;0
2;28;1337;200;2;1;II;0
2;35;1337;200;2;1;II;0
2;42;1337;200;2;1;II;0.05
2;49;1337;200;2;1;II;0.06
2;56;1337;200;2;1;II;0.8
2;63;1337;200;2;1;II;NA
2;70;1337;200;2;1;II;NA
2;77;1337;200;2;1;II;NA
2;84;1337;200;2;1;II;NA
2;0;1338;200;2;1;II;0
2;14;1338;200;2;1;II;0
2;21;1338;200;2;1;II;0
2;28;1338;200;2;1;II;0
2;35;1338;200;2;1;II;0.06
2;42;1338;200;2;1;II;0.06
2;49;1338;200;2;1;II;0.09
2;56;1338;200;2;1;II;1.6
2;63;1338;200;2;1;II;NA
2;70;1338;200;2;1;II;NA
2;77;1338;200;2;1;II;NA
2;84;1338;200;2;1;II;NA
2;0;1339;200;2;1;II;0
2;14;1339;200;2;1;II;0
2;21;1339;200;2;1;II;0
2;28;1339;200;2;1;II;0
2;35;1339;200;2;1;II;0
2;42;1339;200;2;1;II;0
2;49;1339;200;2;1;II;0.05
2;56;1339;200;2;1;II;1.2
2;63;1339;200;2;1;II;NA
2;70;1339;200;2;1;II;NA
2;77;1339;200;2;1;II;NA
2;84;1339;200;2;1;II;NA
2;0;1340;200;2;1;II;0
2;14;1340;200;2;1;II;0
2;21;1340;200;2;1;II;0
2;28;1340;200;2;1;II;0
2;35;1340;200;2;1;II;0
2;42;1340;200;2;1;II;0
2;49;1340;200;2;1;II;0.04
2;56;1340;200;2;1;II;1.2
2;63;1340;200;2;1;II;NA
2;70;1340;200;2;1;II;NA
2;77;1340;200;2;1;II;NA
2;84;1340;200;2;1;II;NA
2;0;1341;200;1;2;II;0
2;14;1341;200;1;2;II;NA
2;21;1341;200;1;2;II;NA
2;28;1341;200;1;2;II;NA
2;35;1341;200;1;2;II;NA
2;42;1341;200;1;2;II;NA
2;49;1341;200;1;2;II;NA
2;56;1341;200;1;2;II;NA
2;63;1341;200;1;2;II;NA
2;70;1341;200;1;2;II;NA
2;77;1341;200;1;2;II;NA
2;84;1341;200;1;2;II;NA
2;0;1342;200;1;2;II;0
2;14;1342;200;1;2;II;0
2;21;1342;200;1;2;II;0
2;28;1342;200;1;2;II;0
2;35;1342;200;1;2;II;0.05
2;42;1342;200;1;2;II;0.05
2;49;1342;200;1;2;II;0.05
2;56;1342;200;1;2;II;1
2;63;1342;200;1;2;II;NA
2;70;1342;200;1;2;II;NA
2;77;1342;200;1;2;II;NA
2;84;1342;200;1;2;II;NA
2;0;1343;200;1;2;II;0
2;14;1343;200;1;2;II;0
2;21;1343;200;1;2;II;0
2;28;1343;200;1;2;II;0
2;35;1343;200;1;2;II;0.05
2;42;1343;200;1;2;II;0.07
2;49;1343;200;1;2;II;0.07
2;56;1343;200;1;2;II;NA
2;63;1343;200;1;2;II;NA
2;70;1343;200;1;2;II;NA
2;77;1343;200;1;2;II;NA
2;84;1343;200;1;2;II;NA
2;0;1344;200;1;2;II;0
2;14;1344;200;1;2;II;0
2;21;1344;200;1;2;II;0
2;28;1344;200;1;2;II;0
2;35;1344;200;1;2;II;0
2;42;1344;200;1;2;II;0
2;49;1344;200;1;2;II;0.09
2;56;1344;200;1;2;II;NA
2;63;1344;200;1;2;II;NA
2;70;1344;200;1;2;II;NA
2;77;1344;200;1;2;II;NA
2;84;1344;200;1;2;II;NA
2;0;1345;200;1;2;II;0
2;14;1345;200;1;2;II;0
2;21;1345;200;1;2;II;0.02
2;28;1345;200;1;2;II;0.04
2;35;1345;200;1;2;II;0.05
2;42;1345;200;1;2;II;0.07
2;49;1345;200;1;2;II;NA
2;56;1345;200;1;2;II;NA
2;63;1345;200;1;2;II;NA
2;70;1345;200;1;2;II;NA
2;77;1345;200;1;2;II;NA
2;84;1345;200;1;2;II;NA
2;0;1346;200;1;2;II;0
2;14;1346;200;1;2;II;0
2;21;1346;200;1;2;II;0.06
2;28;1346;200;1;2;II;0.08
2;35;1346;200;1;2;II;0.08
2;42;1346;200;1;2;II;0.1
2;49;1346;200;1;2;II;0.1
2;56;1346;200;1;2;II;NA
2;63;1346;200;1;2;II;NA
2;70;1346;200;1;2;II;NA
2;77;1346;200;1;2;II;NA
2;84;1346;200;1;2;II;NA
2;0;1347;200;1;2;II;0
2;14;1347;200;1;2;II;0
2;21;1347;200;1;2;II;0
2;28;1347;200;1;2;II;0
2;35;1347;200;1;2;II;0.1
2;42;1347;200;1;2;II;0.5
2;49;1347;200;1;2;II;0.5
2;56;1347;200;1;2;II;NA
2;63;1347;200;1;2;II;NA
2;70;1347;200;1;2;II;NA
2;77;1347;200;1;2;II;NA
2;84;1347;200;1;2;II;NA
2;0;1348;200;1;2;II;0
