exp,tem,cv,cri,lea,spp,iso,day,mm1,mm2
3,25,Red Aleppo,5,47,Ck,3G23,10,3514,3153
3,25,Red Aleppo,5,48,Ck,3G23,10,2446,3032
3,25,Red Aleppo,5,49,Ck,3G23,10,3195,3200
3,25,Red Aleppo,5,50,Cf,11K11,10,2566,2391
3,25,Red Aleppo,6,51,Cf,11K11,10,1827,2207
3,25,Red Aleppo,6,52,Ck,3G23,10,2045,1644
3,25,Red Aleppo,6,53,Ck,3G23,10,2596,1851
3,25,Red Aleppo,6,54,Cf,11K11,10,3427,3359
3,25,Red Aleppo,6,55,Ck,3G23,10,2205,1811
3,25,Red Aleppo,6,56,Ck,3G23,10,2219,3034
3,25,Red Aleppo,6,57,Ck,3G23,10,3174,3232
3,25,Red Aleppo,6,58,Cf,11K11,10,2361,1885
3,25,Red Aleppo,6,59,Ck,3G23,10,2458,3003
3,25,Red Aleppo,6,60,Ck,3G23,10,3349,2959
3,30,Red Aleppo,1,1,Ck,3G23,10,1440,1646
3,30,Red Aleppo,1,2,Cf,11K11,10,1853,1415
3,30,Red Aleppo,1,3,Cf,11K11,10,1278,1533
3,30,Red Aleppo,1,4,Cf,11K11,10,1012,1344
3,30,Red Aleppo,1,5,Cf,11K11,10,1950,1447
3,30,Red Aleppo,1,6,Cf,11K11,10,1103,1610
3,30,Red Aleppo,1,7,Ck,3G23,10,1668,1659
3,30,Red Aleppo,1,8,Ck,3G23,10,1381,1887
3,30,Red Aleppo,1,9,Cf,11K11,10,1752,1562
3,30,Red Aleppo,1,10,Cf,11K11,10,1654,1179
3,30,Red Aleppo,2,11,Ck,3G23,10,1068,1414
3,30,Red Aleppo,2,12,Ck,3G23,10,1155,1029
3,30,Red Aleppo,2,13,Cf,11K11,10,1505,1339
3,30,Red Aleppo,2,14,Ck,3G23,10,1410,978
3,30,Red Aleppo,2,15,Ck,3G23,10,1314,1011
3,30,Red Aleppo,2,16,Ck,3G23,10,1194,1050
3,30,Red Aleppo,2,17,Ck,3G23,10,1251,1059
3,30,Red Aleppo,2,18,Cf,11K11,10,1439,2035
3,30,Red Aleppo,2,19,Cf,11K11,10,1651,1306
3,30,Red Aleppo,2,20,Ck,3G23,10,1030,1003
3,30,Red Aleppo,3,21,Cf,11K11,10,1880,2631
3,30,Red Aleppo,3,22,Ck,3G23,10,1306,1568
3,30,Red Aleppo,3,23,Cf,11K11,10,2090,1687
3,30,Red Aleppo,3,24,Cf,11K11,10,1505,1779
3,30,Red Aleppo,3,25,Ck,3G23,10,1528,1259
3,30,Red Aleppo,3,26,Ck,3G23,10,1300,2038
3,30,Red Aleppo,3,27,Ck,3G23,10,1971,1406
3,30,Red Aleppo,3,28,Cf,11K11,10,1714,1732
3,30,Red Aleppo,3,29,Cf,11K11,10,1551,2310
3,30,Red Aleppo,3,30,Cf,11K11,10,2316,2904
3,30,Red Aleppo,4,31,Cf,11K11,10,1212,1444
3,30,Red Aleppo,4,32,Ck,3G23,10,1124,1021
3,30,Red Aleppo,4,33,Cf,11K11,10,1675,1421
3,30,Red Aleppo,4,34,Ck,3G23,10,1150,884
3,30,Red Aleppo,4,35,Cf,11K11,10,749,889
3,30,Red Aleppo,4,36,Cf,11K11,10,1265,1459
3,30,Red Aleppo,4,37,Ck,3G23,10,1146,1002
3,30,Red Aleppo,4,38,Cf,11K11,10,1290,1109
3,30,Red Aleppo,4,39,Cf,11K11,10,1433,1160
3,30,Red Aleppo,4,40,Ck,3G23,10,961,1151
3,30,Red Aleppo,5,41,Ck,3G23,10,1050,1222
3,30,Red Aleppo,5,42,Cf,11K11,10,1061,1219
3,30,Red Aleppo,5,43,Ck,3G23,10,1210,1002
3,30,Red Aleppo,5,44,Cf,11K11,10,1519,1257
3,30,Red Aleppo,5,45,Ck,3G23,10,1169,1466
3,30,Red Aleppo,5,46,Ck,3G23,10,1006,1014
3,30,Red Aleppo,5,47,Cf,11K11,10,1143,1243
3,30,Red Aleppo,5,48,Ck,3G23,10,885,1181
3,30,Red Aleppo,5,49,Cf,11K11,10,1556,1048
3,30,Red Aleppo,5,50,Cf,11K11,10,1315,1694
3,30,Red Aleppo,6,51,Cf,11K11,10,1573,1328
3,30,Red Aleppo,6,52,Ck,3G23,10,983,1158
3,30,Red Aleppo,6,53,Ck,3G23,10,1130,874
3,30,Red Aleppo,6,54,Cf,11K11,10,NA,NA
3,30,Red Aleppo,6,55,Ck,3G23,10,1399,1495
3,30,Red Aleppo,6,56,Ck,3G23,10,885,1388
3,30,Red Aleppo,6,57,Cf,11K11,10,1039,1150
3,30,Red Aleppo,6,58,Ck,3G23,10,1228,1044
3,30,Red Aleppo,6,59,Ck,3G23,10,1061,1598
3,30,Red Aleppo,6,60,Ck,3G23,10,1818,1523
4,20,Kerman,1,1,Ck,3G23,3,400,400
4,20,Kerman,1,2,Cf,11K11,3,481,492
4,20,Kerman,1,3,Ck,3G23,3,400,400
4,20,Kerman,1,4,Ck,3G23,3,400,400
4,20,Kerman,1,5,Ck,3G23,3,400,400
4,20,Kerman,1,6,Cf,11K11,3,658,628
4,20,Kerman,1,7,Cf,11K11,3,712,611
4,20,Kerman,1,8,Cf,11K11,3,525,609
4,20,Kerman,1,9,Ck,3G23,3,631,650
4,20,Kerman,1,10,Cf,11K11,3,642,553
4,20,Kerman,2,11,Cf,11K11,3,605,498
4,20,Kerman,2,12,Cf,11K11,3,607,532
4,20,Kerman,2,13,Cf,11K11,3,813,667
4,20,Kerman,2,14,Ck,3G23,3,400,400
4,20,Kerman,2,15,Ck,3G23,3,400,400
4,20,Kerman,2,16,Ck,3G23,3,599,692
4,20,Kerman,2,17,Cf,11K11,3,688,509
4,20,Kerman,2,18,Ck,3G23,3,544,535
4,20,Kerman,2,19,Cf,11K11,3,539,544
4,20,Kerman,2,20,Ck,3G23,3,400,400
4,20,Kerman,3,21,Ck,3G23,3,634,637
4,20,Kerman,3,22,Cf,11K11,3,641,559
4,20,Kerman,3,23,Cf,11K11,3,706,552
4,20,Kerman,3,24,Cf,11K11,3,647,683
4,20,Kerman,3,25,Cf,11K11,3,656,594
4,20,Kerman,3,26,Ck,3G23,3,813,789
4,20,Kerman,3,27,Cf,11K11,3,799,810
4,20,Kerman,3,28,Ck,3G23,3,400,400
4,20,Kerman,3,29,Ck,3G23,3,656,538
4,20,Kerman,3,30,Cf,11K11,3,516,518
4,20,Kerman,4,31,Ck,3G23,3,400,400
4,20,Kerman,4,32,Ck,3G23,3,508,451
4,20,Kerman,4,33,Cf,11K11,3,659,646
4,20,Kerman,4,34,Cf,11K11,3,834,672
4,20,Kerman,4,35,Cf,11K11,3,568,639
4,20,Kerman,4,36,Cf,11K11,3,909,955
4,20,Kerman,4,37,Cf,11K11,3,633,625
4,20,Kerman,4,38,Cf,11K11,3,608,645
4,20,Kerman,4,39,Ck,3G23,3,758,707
4,20,Kerman,4,40,Cf,11K11,3,769,721
4,20,Kerman,5,41,Ck,3G23,3,722,686
4,20,Kerman,5,42,Ck,3G23,3,486,608
4,20,Kerman,5,43,Ck,3G23,3,522,484
4,20,Kerman,5,44,Cf,11K11,3,630,600
4,20,Kerman,5,45,Ck,3G23,3,537,540
4,20,Kerman,5,46,Cf,11K11,3,683,718
4,20,Kerman,5,47,Ck,3G23,3,581,609
4,20,Kerman,5,48,Ck,3G23,3,729,677
4,20,Kerman,5,49,Cf,11K11,3,711,749
4,20,Kerman,5,50,Ck,3G23,3,700,655
4,20,Kerman,6,51,Cf,11K11,3,522,540
4,20,Kerman,6,52,Ck,3G23,3,633,621
4,20,Kerman,6,53,Cf,11K11,3,612,619
4,20,Kerman,6,54,Ck,3G23,3,400,400
4,20,Kerman,6,55,Ck,3G23,3,400,400
4,20,Kerman,6,56,Ck,3G23,3,564,554
4,20,Kerman,6,57,Cf,11K11,3,959,744
4,20,Kerman,6,58,Cf,11K11,3,608,601
4,20,Kerman,6,59,Ck,3G23,3,400,400
4,20,Kerman,6,60,Ck,3G23,3,485,472
4,25,Kerman,1,1,Ck,3G23,3,465,478
4,25,Kerman,1,2,Cf,11K11,3,450,476
4,25,Kerman,1,3,Ck,3G23,3,438,555
4,25,Kerman,1,4,Ck,3G23,3,417,404
4,25,Kerman,1,5,Ck,3G23,3,400,400
4,25,Kerman,1,6,Cf,11K11,3,400,400
4,25,Kerman,1,7,Cf,11K11,3,400,400
4,25,Kerman,1,8,Cf,11K11,3,400,400
4,25,Kerman,1,9,Ck,3G23,3,400,400
4,25,Kerman,1,10,Cf,11K11,3,400,400
4,25,Kerman,2,11,Cf,11K11,3,422,400
4,25,Kerman,2,12,Cf,11K11,3,421,461
4,25,Kerman,2,13,Cf,11K11,3,400,400
4,25,Kerman,2,14,Ck,3G23,3,400,400
4,25,Kerman,2,15,Ck,3G23,3,684,694
4,25,Kerman,2,16,Ck,3G23,3,626,642
4,25,Kerman,2,17,Cf,11K11,3,401,439
4,25,Kerman,2,18,Ck,3G23,3,400,413
4,25,Kerman,2,19,Cf,11K11,3,422,449
4,25,Kerman,2,20,Ck,3G23,3,400,400
4,25,Kerman,3,21,Ck,3G23,3,598,626
4,25,Kerman,3,22,Cf,11K11,3,436,449
4,25,Kerman,3,23,Cf,11K11,3,404,448
4,25,Kerman,3,24,Cf,11K11,3,473,493
4,25,Kerman,3,25,Cf,11K11,3,400,400
4,25,Kerman,3,26,Ck,3G23,3,400,400
4,25,Kerman,3,27,Cf,11K11,3,400,400
4,25,Kerman,3,28,Ck,3G23,3,416,518
4,25,Kerman,3,29,Ck,3G23,3,523,528
4,25,Kerman,3,30,Cf,11K11,3,449,413
4,25,Kerman,4,31,Ck,3G23,3,479,400
4,25,Kerman,4,32,Ck,3G23,3,400,400
4,25,Kerman,4,33,Cf,11K11,3,471,458
4,25,Kerman,4,34,Cf,11K11,3,400,400
4,25,Kerman,4,35,Cf,11K11,3,400,400
4,25,Kerman,4,36,Cf,11K11,3,701,542
4,25,Kerman,4,37,Cf,11K11,3,432,400
4,25,Kerman,4,38,Cf,11K11,3,431,400
4,25,Kerman,4,39,Ck,3G23,3,449,408
4,25,Kerman,4,40,Cf,11K11,3,400,400
4,25,Kerman,5,41,Ck,3G23,3,400,400
4,25,Kerman,5,42,Ck,3G23,3,716,735
4,25,Kerman,5,43,Ck,3G23,3,400,400
4,25,Kerman,5,44,Cf,11K11,3,400,400
4,25,Kerman,5,45,Ck,3G23,3,400,400
4,25,Kerman,5,46,Cf,11K11,3,400,400
4,25,Kerman,5,47,Ck,3G23,3,419,432
4,25,Kerman,5,48,Ck,3G23,3,400,400
4,25,Kerman,5,49,Cf,11K11,3,400,400
4,25,Kerman,5,50,Ck,3G23,3,400,400
4,25,Kerman,6,51,Cf,11K11,3,488,475
4,25,Kerman,6,52,Ck,3G23,3,623,552
4,25,Kerman,6,53,Cf,11K11,3,400,400
4,25,Kerman,6,54,Ck,3G23,3,422,400
4,25,Kerman,6,55,Ck,3G23,3,400,400
4,25,Kerman,6,56,Ck,3G23,3,459,475
4,25,Kerman,6,57,Cf,11K11,3,400,400
4,25,Kerman,6,58,Cf,11K11,3,400,400
4,25,Kerman,6,59,Ck,3G23,3,400,400
4,25,Kerman,6,60,Ck,3G23,3,400,400
4,30,Kerman,1,1,Ck,3G23,3,400,400
4,30,Kerman,1,2,Cf,11K11,3,589,597
4,30,Kerman,1,3,Ck,3G23,3,400,400
4,30,Kerman,1,4,Ck,3G23,3,400,400
4,30,Kerman,1,5,Ck,3G23,3,486,400
4,30,Kerman,1,6,Cf,11K11,3,460,401
4,30,Kerman,1,7,Cf,11K11,3,441,550
4,30,Kerman,1,8,Cf,11K11,3,516,498
4,30,Kerman,1,9,Ck,3G23,3,400,400
4,30,Kerman,1,10,Cf,11K11,3,624,650
4,30,Kerman,2,11,Cf,11K11,3,400,400
4,30,Kerman,2,12,Cf,11K11,3,400,400
4,30,Kerman,2,13,Cf,11K11,3,646,539
4,30,Kerman,2,14,Ck,3G23,3,400,400
4,30,Kerman,2,15,Ck,3G23,3,400,400
4,30,Kerman,2,16,Ck,3G23,3,448,489
4,30,Kerman,2,17,Cf,11K11,3,408,436
4,30,Kerman,2,18,Ck,3G23,3,433,425
4,30,Kerman,2,19,Cf,11K11,3,698,665
4,30,Kerman,2,20,Ck,3G23,3,NA,NA
4,30,Kerman,3,21,Ck,3G23,3,400,400
4,30,Kerman,3,22,Cf,11K11,3,450,469
4,30,Kerman,3,23,Cf,11K11,3,672,559
4,30,Kerman,3,24,Cf,11K11,3,617,587
4,30,Kerman,3,25,Cf,11K11,3,722,603
4,30,Kerman,3,26,Ck,3G23,3,400,400
4,30,Kerman,3,27,Cf,11K11,3,400,400
4,30,Kerman,3,28,Ck,3G23,3,400,400
4,30,Kerman,3,29,Ck,3G23,3,400,400
4,30,Kerman,3,30,Cf,11K11,3,682,720
4,30,Kerman,4,31,Ck,3G23,3,400,400
4,30,Kerman,4,32,Ck,3G23,3,400,400
4,30,Kerman,4,33,Cf,11K11,3,692,575
4,30,Kerman,4,34,Cf,11K11,3,643,666
4,30,Kerman,4,35,Cf,11K11,3,725,622
4,30,Kerman,4,36,Cf,11K11,3,400,400
4,30,Kerman,4,37,Cf,11K11,3,400,400
4,30,Kerman,4,38,Cf,11K11,3,526,549
4,30,Kerman,4,39,Ck,3G23,3,400,400
4,30,Kerman,4,40,Cf,11K11,3,715,616
4,30,Kerman,5,41,Ck,3G23,3,400,400
4,30,Kerman,5,42,Ck,3G23,3,400,400
4,30,Kerman,5,43,Ck,3G23,3,400,400
4,30,Kerman,5,44,Cf,11K11,3,400,400
4,30,Kerman,5,45,Ck,3G23,3,400,400
4,30,Kerman,5,46,Cf,11K11,3,612,659
4,30,Kerman,5,47,Ck,3G23,3,400,400
4,30,Kerman,5,48,Ck,3G23,3,400,400
4,30,Kerman,5,49,Cf,11K11,3,506,509
4,30,Kerman,5,50,Ck,3G23,3,400,400
4,30,Kerman,6,51,Cf,11K11,3,706,839
4,30,Kerman,6,52,Ck,3G23,3,400,400
4,30,Kerman,6,53,Cf,11K11,3,525,530
4,30,Kerman,6,54,Ck,3G23,3,400,400
4,30,Kerman,6,55,Ck,3G23,3,563,554
4,30,Kerman,6,56,Ck,3G23,3,400,400
4,30,Kerman,6,57,Cf,11K11,3,400,400
4,30,Kerman,6,58,Cf,11K11,3,400,400
4,30,Kerman,6,59,Ck,3G23,3,400,400
4,30,Kerman,6,60,Ck,3G23,3,400,400
4,20,Red Aleppo,1,1,Ck,3G23,3,400,400
4,20,Red Aleppo,1,2,Cf,11K11,3,400,400
4,20,Red Aleppo,1,3,Ck,3G23,3,400,400
4,20,Red Aleppo,1,4,Ck,3G23,3,400,400
4,20,Red Aleppo,1,5,Ck,3G23,3,400,400
4,20,Red Aleppo,1,6,Cf,11K11,3,474,520
4,20,Red Aleppo,1,7,Cf,11K11,3,400,400
4,20,Red Aleppo,1,8,Cf,11K11,3,400,400
4,20,Red Aleppo,1,9,Ck,3G23,3,400,400
4,20,Red Aleppo,1,10,Cf,11K11,3,400,400
4,20,Red Aleppo,2,11,Cf,11K11,3,400,400
4,20,Red Aleppo,2,12,Cf,11K11,3,400,400
4,20,Red Aleppo,2,13,Cf,11K11,3,400,400
4,20,Red Aleppo,2,14,Ck,3G23,3,556,597
4,20,Red Aleppo,2,15,Ck,3G23,3,400,400
4,20,Red Aleppo,2,16,Ck,3G23,3,400,400
4,20,Red Aleppo,2,17,Cf,11K11,3,400,400
4,20,Red Aleppo,2,18,Ck,3G23,3,400,400
4,20,Red Aleppo,2,19,Cf,11K11,3,400,400
4,20,Red Aleppo,2,20,Ck,3G23,3,400,400
4,20,Red Aleppo,3,21,Ck,3G23,3,400,400
4,20,Red Aleppo,3,22,Cf,11K11,3,400,400
4,20,Red Aleppo,3,23,Cf,11K11,3,400,400
4,20,Red Aleppo,3,24,Cf,11K11,3,400,400
4,20,Red Aleppo,3,25,Cf,11K11,3,400,400
4,20,Red Aleppo,3,26,Ck,3G23,3,400,400
4,20,Red Aleppo,3,27,Cf,11K11,3,400,400
4,20,Red Aleppo,3,28,Ck,3G23,3,400,400
4,20,Red Aleppo,3,29,Ck,3G23,3,400,400
4,20,Red Aleppo,3,30,Cf,11K11,3,400,400
4,20,Red Aleppo,4,31,Ck,3G23,3,428,499
4,20,Red Aleppo,4,32,Ck,3G23,3,400,400
4,20,Red Aleppo,4,33,Cf,11K11,3,457,553
4,20,Red Aleppo,4,34,Cf,11K11,3,463,400
4,20,Red Aleppo,4,35,Cf,11K11,3,688,551
4,20,Red Aleppo,4,36,Cf,11K11,3,441,407
4,20,Red Aleppo,4,37,Cf,11K11,3,400,400
4,20,Red Aleppo,4,38,Cf,11K11,3,447,536
4,20,Red Aleppo,4,39,Ck,3G23,3,628,613
4,20,Red Aleppo,4,40,Cf,11K11,3,492,548
4,20,Red Aleppo,5,41,Ck,3G23,3,400,400
4,20,Red Aleppo,5,42,Ck,3G23,3,400,400
4,20,Red Aleppo,5,43,Ck,3G23,3,400,400
4,20,Red Aleppo,5,44,Cf,11K11,3,400,400
4,20,Red Aleppo,5,45,Ck,3G23,3,400,400
4,20,Red Aleppo,5,46,Cf,11K11,3,400,400
4,20,Red Aleppo,5,47,Ck,3G23,3,400,400
4,20,Red Aleppo,5,48,Ck,3G23,3,400,400
4,20,Red Aleppo,5,49,Cf,11K11,3,400,400
4,20,Red Aleppo,5,50,Ck,3G23,3,602,558
4,20,Red Aleppo,6,51,Cf,11K11,3,504,533
4,20,Red Aleppo,6,52,Ck,3G23,3,400,400
4,20,Red Aleppo,6,53,Cf,11K11,3,486,429
4,20,Red Aleppo,6,54,Ck,3G23,3,400,400
4,20,Red Aleppo,6,55,Ck,3G23,3,400,400
4,20,Red Aleppo,6,56,Ck,3G23,3,400,400
4,20,Red Aleppo,6,57,Cf,11K11,3,400,400
4,20,Red Aleppo,6,58,Cf,11K11,3,400,400
4,20,Red Aleppo,6,59,Ck,3G23,3,400,400
4,20,Red Aleppo,6,60,Ck,3G23,3,400,400
4,25,Red Aleppo,1,1,Ck,3G23,3,400,400
4,25,Red Aleppo,1,2,Cf,11K11,3,400,400
4,25,Red Aleppo,1,3,Ck,3G23,3,400,400
4,25,Red Aleppo,1,4,Ck,3G23,3,400,400
4,25,Red Aleppo,1,5,Ck,3G23,3,400,400
4,25,Red Aleppo,1,6,Cf,11K11,3,400,400
4,25,Red Aleppo,1,7,Cf,11K11,3,400,400
4,25,Red Aleppo,1,8,Cf,11K11,3,400,400
4,25,Red Aleppo,1,9,Ck,3G23,3,400,400
4,25,Red Aleppo,1,10,Cf,11K11,3,400,400
4,25,Red Aleppo,2,11,Cf,11K11,3,400,400
4,25,Red Aleppo,2,12,Cf,11K11,3,400,400
4,25,Red Aleppo,2,13,Cf,11K11,3,400,400
4,25,Red Aleppo,2,14,Ck,3G23,3,400,400
4,25,Red Aleppo,2,15,Ck,3G23,3,400,400
4,25,Red Aleppo,2,16,Ck,3G23,3,400,400
4,25,Red Aleppo,2,17,Cf,11K11,3,400,400
4,25,Red Aleppo,2,18,Ck,3G23,3,406,400
4,25,Red Aleppo,2,19,Cf,11K11,3,400,400
4,25,Red Aleppo,2,20,Ck,3G23,3,400,400
4,25,Red Aleppo,3,21,Ck,3G23,3,400,400
4,25,Red Aleppo,3,22,Cf,11K11,3,400,400
4,25,Red Aleppo,3,23,Cf,11K11,3,400,400
4,25,Red Aleppo,3,24,Cf,11K11,3,400,400
4,25,Red Aleppo,3,25,Cf,11K11,3,400,400
4,25,Red Aleppo,3,26,Ck,3G23,3,400,400
4,25,Red Aleppo,3,27,Cf,11K11,3,400,400
4,25,Red Aleppo,3,28,Ck,3G23,3,400,400
4,25,Red Aleppo,3,29,Ck,3G23,3,400,400
4,25,Red Aleppo,3,30,Cf,11K11,3,400,400
4,25,Red Aleppo,4,31,Ck,3G23,3,463,408
4,25,Red Aleppo,4,32,Ck,3G23,3,400,476
4,25,Red Aleppo,4,33,Cf,11K11,3,400,400
4,25,Red Aleppo,4,34,Cf,11K11,3,400,400
4,25,Red Aleppo,4,35,Cf,11K11,3,400,400
4,25,Red Aleppo,4,36,Cf,11K11,3,400,400
4,25,Red Aleppo,4,37,Cf,11K11,3,400,400
4,25,Red Aleppo,4,38,Cf,11K11,3,400,400
4,25,Red Aleppo,4,39,Ck,3G23,3,400,400
4,25,Red Aleppo,4,40,Cf,11K11,3,400,400
4,25,Red Aleppo,5,41,Ck,3G23,3,400,400
4,25,Red Aleppo,5,42,Ck,3G23,3,400,400
4,25,Red Aleppo,5,43,Ck,3G23,3,400,400
4,25,Red Aleppo,5,44,Cf,11K11,3,400,400
4,25,Red Aleppo,5,45,Ck,3G23,3,400,400
4,25,Red Aleppo,5,46,Cf,11K11,3,400,400
4,25,Red Aleppo,5,47,Ck,3G23,3,400,400
4,25,Red Aleppo,5,48,Ck,3G23,3,400,400
4,25,Red Aleppo,5,49,Cf,11K11,3,400,400
4,25,Red Aleppo,5,50,Ck,3G23,3,400,400
4,25,Red Aleppo,6,51,Cf,11K11,3,400,400
4,25,Red Aleppo,6,52,Ck,3G23,3,400,400
4,25,Red Aleppo,6,53,Cf,11K11,3,400,400
4,25,Red Aleppo,6,54,Ck,3G23,3,400,400
4,25,Red Aleppo,6,55,Ck,3G23,3,400,400
4,25,Red Aleppo,6,56,Ck,3G23,3,400,400
4,25,Red Aleppo,6,57,Cf,11K11,3,400,400
4,25,Red Aleppo,6,58,Cf,11K11,3,400,400
4,25,Red Aleppo,6,59,Ck,3G23,3,400,400
4,25,Red Aleppo,6,60,Ck,3G23,3,400,400
4,30,Red Aleppo,1,1,Ck,3G23,3,425,400
4,30,Red Aleppo,1,2,Cf,11K11,3,400,400
4,30,Red Aleppo,1,3,Ck,3G23,3,400,400
4,30,Red Aleppo,1,4,Ck,3G23,3,400,400
4,30,Red Aleppo,1,5,Ck,3G23,3,400,400
4,30,Red Aleppo,1,6,Cf,11K11,3,400,400
4,30,Red Aleppo,1,7,Cf,11K11,3,400,400
4,30,Red Aleppo,1,8,Cf,11K11,3,400,400
4,30,Red Aleppo,1,9,Ck,3G23,3,400,400
4,30,Red Aleppo,1,10,Cf,11K11,3,400,400
4,30,Red Aleppo,2,11,Cf,11K11,3,559,574
4,30,Red Aleppo,2,12,Cf,11K11,3,632,441
4,30,Red Aleppo,2,13,Cf,11K11,3,400,400
4,30,Red Aleppo,2,14,Ck,3G23,3,400,400
4,30,Red Aleppo,2,15,Ck,3G23,3,400,400
4,30,Red Aleppo,2,16,Ck,3G23,3,422,436
4,30,Red Aleppo,2,17,Cf,11K11,3,400,400
4,30,Red Aleppo,2,18,Ck,3G23,3,400,400
4,30,Red Aleppo,2,19,Cf,11K11,3,400,400
4,30,Red Aleppo,2,20,Ck,3G23,3,400,400
4,30,Red Aleppo,3,21,Ck,3G23,3,478,400
4,30,Red Aleppo,3,22,Cf,11K11,3,400,400
4,30,Red Aleppo,3,23,Cf,11K11,3,506,531
4,30,Red Aleppo,3,24,Cf,11K11,3,400,400
4,30,Red Aleppo,3,25,Cf,11K11,3,652,442
4,30,Red Aleppo,3,26,Ck,3G23,3,400,400
4,30,Red Aleppo,3,27,Cf,11K11,3,627,629
4,30,Red Aleppo,3,28,Ck,3G23,3,400,400
4,30,Red Aleppo,3,29,Ck,3G23,3,400,400
4,30,Red Aleppo,3,30,Cf,11K11,3,655,640
4,30,Red Aleppo,4,31,Ck,3G23,3,465,410
4,30,Red Aleppo,4,32,Ck,3G23,3,400,400
4,30,Red Aleppo,4,33,Cf,11K11,3,400,400
4,30,Red Aleppo,4,34,Cf,11K11,3,400,400
4,30,Red Aleppo,4,35,Cf,11K11,3,400,400
4,30,Red Aleppo,4,36,Cf,11K11,3,400,400
4,30,Red Aleppo,4,37,Cf,11K11,3,400,400
4,30,Red Aleppo,4,38,Cf,11K11,3,400,400
4,30,Red Aleppo,4,39,Ck,3G23,3,400,400
4,30,Red Aleppo,4,40,Cf,11K11,3,400,400
4,30,Red Aleppo,5,41,Ck,3G23,3,493,433
4,30,Red Aleppo,5,42,Ck,3G23,3,400,400
4,30,Red Aleppo,5,43,Ck,3G23,3,400,400
4,30,Red Aleppo,5,44,Cf,11K11,3,400,400
4,30,Red Aleppo,5,45,Ck,3G23,3,400,400
4,30,Red Aleppo,5,46,Cf,11K11,3,638,560
4,30,Red Aleppo,5,47,Ck,3G23,3,400,400
4,30,Red Aleppo,5,48,Ck,3G23,3,400,400
4,30,Red Aleppo,5,49,Cf,11K11,3,400,400
4,30,Red Aleppo,5,50,Ck,3G23,3,400,400
4,30,Red Aleppo,6,51,Cf,11K11,3,400,400
4,30,Red Aleppo,6,52,Ck,3G23,3,400,400
4,30,Red Aleppo,6,53,Cf,11K11,3,400,400
4,30,Red Aleppo,6,54,Ck,3G23,3,400,400
4,30,Red Aleppo,6,55,Ck,3G23,3,400,400
4,30,Red Aleppo,6,56,Ck,3G23,3,400,400
4,30,Red Aleppo,6,57,Cf,11K11,3,400,400
4,30,Red Aleppo,6,58,Cf,11K11,3,400,400
4,30,Red Aleppo,6,59,Ck,3G23,3,400,400
4,30,Red Aleppo,6,60,Ck,3G23,3,400,400
4,20,Kerman,1,1,Ck,3G23,5,999,672
4,20,Kerman,1,2,Cf,11K11,5,991,854
4,20,Kerman,1,3,Ck,3G23,5,589,591
4,20,Kerman,1,4,Ck,3G23,5,819,702
4,20,Kerman,1,5,Ck,3G23,5,732,610
4,20,Kerman,1,6,Cf,11K11,5,1258,1309
4,20,Kerman,1,7,Cf,11K11,5,1010,986
4,20,Kerman,1,8,Cf,11K11,5,934,919
4,20,Kerman,1,9,Ck,3G23,5,1258,895
4,20,Kerman,1,10,Cf,11K11,5,1076,1011
4,20,Kerman,2,11,Cf,11K11,5,1075,895
4,20,Kerman,2,12,Cf,11K11,5,1067,931
4,20,Kerman,2,13,Cf,11K11,5,1188,1024
4,20,Kerman,2,14,Ck,3G23,5,1075,872
4,20,Kerman,2,15,Ck,3G23,5,759,739
4,20,Kerman,2,16,Ck,3G23,5,1259,991
4,20,Kerman,2,17,Cf,11K11,5,1211,907
4,20,Kerman,2,18,Ck,3G23,5,909,708
4,20,Kerman,2,19,Cf,11K11,5,889,800
4,20,Kerman,2,20,Ck,3G23,5,612,683
4,20,Kerman,3,21,Ck,3G23,5,1000,942
4,20,Kerman,3,22,Cf,11K11,5,1063,1053
4,20,Kerman,3,23,Cf,11K11,5,1153,1005
4,20,Kerman,3,24,Cf,11K11,5,1130,1095
4,20,Kerman,3,25,Cf,11K11,5,1175,1124
4,20,Kerman,3,26,Ck,3G23,5,1082,962
4,20,Kerman,3,27,Cf,11K11,5,1345,1114
4,20,Kerman,3,28,Ck,3G23,5,962,900
4,20,Kerman,3,29,Ck,3G23,5,975,851
4,20,Kerman,3,30,Cf,11K11,5,1107,1012
4,20,Kerman,4,31,Ck,3G23,5,609,642
4,20,Kerman,4,32,Ck,3G23,5,832,699
4,20,Kerman,4,33,Cf,11K11,5,1069,961
4,20,Kerman,4,34,Cf,11K11,5,1338,1008
4,20,Kerman,4,35,Cf,11K11,5,1219,1053
4,20,Kerman,4,36,Cf,11K11,5,1534,1254
4,20,Kerman,4,37,Cf,11K11,5,997,972
4,20,Kerman,4,38,Cf,11K11,5,1133,1047
4,20,Kerman,4,39,Ck,3G23,5,1008,888
4,20,Kerman,4,40,Cf,11K11,5,1508,1497
4,20,Kerman,5,41,Ck,3G23,5,1576,1025
4,20,Kerman,5,42,Ck,3G23,5,1022,863
4,20,Kerman,5,43,Ck,3G23,5,1333,858
4,20,Kerman,5,44,Cf,11K11,5,983,868
4,20,Kerman,5,45,Ck,3G23,5,1023,777
4,20,Kerman,5,46,Cf,11K11,5,1146,1046
4,20,Kerman,5,47,Ck,3G23,5,1055,971
4,20,Kerman,5,48,Ck,3G23,5,914,871
